"","company.source.no","filename","st.addr","city.addr","zip.addr","facility.name","cas_code","cas_name","unit_a","unit_b","unit_c","total_data_a","total_data_b","total_data_c"
"4141","24-9213","249213Pana","5475 Gaffin Rd. SE","Salem","97317","Panasonic Eco Solutions Solar America LLC"," 83-32-9"," acenaphthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",6.5052e-07,0.000719442594,0.0009497592
"4142","24-9213","249213Pana","5475 Gaffin Rd. SE","Salem","97317","Panasonic Eco Solutions Solar America LLC"," 85-01-8"," phenanthrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",5.6712e-06,0.00627206364,0.008279952
"4143","24-9213","249213Pana","5475 Gaffin Rd. SE","Salem","97317","Panasonic Eco Solutions Solar America LLC"," 86-73-7"," fluorene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.7792e-06,0.00196770624,0.002597632
"4144","24-9213","249213Pana","5475 Gaffin Rd. SE","Salem","97317","Panasonic Eco Solutions Solar America LLC"," 91-20-3"," naphthalene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.807e-05,0.0199845165,0.0263822
"4145","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 100-41-4"," ethyl benzene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.87,787.9245,1415.2721
"4146","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 1016-97-8"," butane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.759,319.80465,574.43397
"4147","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 106-46-7"," 1,4-dichlorobenzene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.614,258.7089,464.69362
"4148","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 106-93-4"," ethylene dibromide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0224,9.43824,16.952992
"4149","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 107-02-8"," acrolein"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",7.88e-06,0.0108569023589744,0.0168106666666667
"4150","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 107-06-2"," ethylene dichloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0308,12.97758,23.310364
"4151","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 107-13-1"," acrylonitrile"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00496,2.089896,3.7538768
"4152","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 108-10-1"," methyl isobutyl ketone"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.195,82.16325,147.58185
"4153","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 108-88-3"," toluene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",8.960281,3775.6831560359,6781.79626666667
"4154","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 108-90-7"," chlorobenzene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0664,27.97764,50.253512
"4155","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 109-66-0"," pentane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.77,1167.1395,2096.4191
"4156","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 110-54-3"," hexane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.52,219.102,393.5516
"4157","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 115-07-1"," propylene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00279,3.84400476923077,5.952
"4158","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 124-38-9"," carbon dioxide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",44700,18834345,33830301
"4159","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 127-18-4"," perchloroethylene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.514,216.5739,389.01062
"4160","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 129-00-0"," pyrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.71e-06,0.0051115618974359,0.00791466666666667
"4161","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 1330-20-7"," xylenes (mixed) including:"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",4.570193,1925.83541144103,3459.12483333333
"4162","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 156-60-5"," trans-1,2-dichloroethene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0128,5.39328,9.687424
"4163","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 191-30-0"," dibenzo[a,l]pyrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",5.56e-07,0.000766045394871795,0.00118613333333333
"4164","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 193-39-5"," indeno[1,2,3-cd]pyrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",4.14e-07,0.000570400707692308,0.0008832
"4165","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 205-99-2"," benzo[b]fluoranthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.11e-06,0.00152933523076923,0.002368
"4166","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 206-44-0"," fluoranthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",4.03e-06,0.00555245133333333,0.00859733333333333
"4167","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 207-08-9"," benzo[k]fluoranthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.18e-07,0.000300355928205128,0.000465066666666667
"4168","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 208-96-8"," acenaphthylene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",9.23e-06,0.0127169046666667,0.0196906666666667
"4169","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 218-01-9"," chrysene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.53e-06,0.00210800261538462,0.003264
"4170","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 226-36-8"," dibenz[a,h]acridine"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.46e-07,0.000476711702564103,0.000738133333333333
"4171","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 463-58-1"," carbonyl sulfide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0285,12.008475,21.569655
"4172","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 50-00-0"," formaldehyde"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",7.89e-05,0.108706801538462,0.16832
"4173","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 50-32-8"," benzo[a]pyrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.57e-07,0.000354089328205128,0.000548266666666667
"4174","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 56-23-5"," carbon tetrachloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0028,1.17978,2.119124
"4175","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 56-55-3"," benz[a]anthracene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",6.22e-07,0.000856978841025641,0.00132693333333333
"4176","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 64-17-5"," ethanol"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",14.2,5983.17,10746.986
"4177","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 67-63-0"," isopropyl alcohol"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.23,518.2605,930.9009
"4178","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 67-64-1"," acetone"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.924,389.3274,699.31092
"4179","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 67-66-3"," chloroform"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00651,2.7429885,4.9269633
"4180","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 71-43-2"," benzene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.100776,885.904156882051,1590.99846666667
"4181","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 71-55-6"," methyl chloroform"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0582,24.52257,44.047506
"4182","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 74-82-8"," methane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",21800,9185430,16498894
"4183","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 74-87-3"," methyl chloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0327,13.778145,24.748341
"4184","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 74-93-1"," methyl mercaptan"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.161,67.83735,121.84963
"4185","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 74-98-6"," propane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.27,535.1145,961.1741
"4186","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 7439-97-6"," mercury"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.000152,0.0640452,0.11503816
"4187","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-00-3"," ethyl chloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.04,16.854,30.2732
"4188","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-01-4"," vinyl chloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.175,73.73625,132.44525
"4189","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-07-0"," acetaldehyde"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.52e-05,0.0347200430769231,0.05376
"4190","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-08-1"," ethyl mercaptan"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.219,92.27565,165.74577
"4191","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-09-2"," methylene chloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.749,315.59115,566.86567
"4192","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-15-0"," carbon disulfide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0633,26.671455,47.907339
"4193","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-27-4"," bromodichloromethane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.132,55.6182,99.90156
"4194","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-34-3"," 1,1-dichloroethane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.105,44.24175,79.46715
"4195","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-35-4"," vinylidene chloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0167,7.036545,12.639061
"4196","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-43-4"," dichlorofluoromethane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.7,294.945,529.781
"4197","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-45-6"," chlorodifluoromethane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0797,33.581595,60.319351
"4198","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-69-4"," trichlorofluoromethane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.117,49.29795,88.54911
"4199","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 75-71-8"," dichlorodifluoromethane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.55,231.7425,416.2565
"4200","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 7647-01-0"," hydrochloric acid"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",4.47,1883.4345,3383.0301
"4201","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 77-78-1"," dimethyl sulfate"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.1,463.485,832.513
"4202","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 7783-06-4"," hydrogen sulfide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.09,880.6215,1581.7747
"4203","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 78-87-5"," 1,2-dichloropropane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00675,2.8441125,5.1086025
"4204","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 78-93-3"," methyl ethyl ketone"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.98,834.273,1498.5234
"4205","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 79-01-6"," trichloroethylene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.232,97.7532,175.58456
"4206","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 79-34-5"," 1,1,2,2-tetrachloroethane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0305,12.851175,23.083315
"4207","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 79-84-0"," ethane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.62,261.237,469.2346
"4208","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 85-01-8"," phenanthrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.23e-06,0.00169466876923077,0.002624
"4209","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 86-73-7"," fluorene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.28e-05,0.0176355774358974,0.0273066666666667
"4210","25-0001","250001Finl","73221 Bombing Range Road","Boardman","97818","Finley Buttes Regional Landfill"," 91-20-3"," naphthalene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00013,0.179111333333333,0.277333333333333
"4211","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 107-02-8"," acrolein"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.666e-05,5.16513312,11.252997
"4212","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 108-88-3"," toluene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0204,6.18231826,9.99174666666667
"4213","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 110-54-3"," hexane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",10.8042866845703,3319.96788276934,5336.84088975388
"4214","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 120-12-7"," anthracene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.44e-05,0.00436398936,0.00705299764705882
"4215","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 129-00-0"," pyrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3e-05,0.0090916445,0.0146937450980392
"4216","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 18540-29-9"," chromium vi"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0084,2.54566046,4.11424862745098
"4217","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 191-24-2"," benzo[g,h,i]perylene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",7.2e-06,0.00218199468,0.00352649882352941
"4218","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 193-39-5"," indeno[1,2,3-cd]pyrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.08e-05,0.00327299202,0.00528974823529412
"4219","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 205-99-2"," benzo[b]fluoranthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.08e-05,0.00327299202,0.00528974823529412
"4220","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 206-44-0"," fluoranthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.8e-05,0.0054549867,0.00881624705882353
"4221","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 207-08-9"," benzo[k]fluoranthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.08e-05,0.00327299202,0.00528974823529412
"4222","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 208-96-8"," acenaphthylene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.08e-05,0.00327299202,0.00528974823529412
"4223","25-0006","250006Paci","71335 Rail Loop Drive","Boardman","97818","Pacific Ethanol Columbia LLC"," 218-01-9"," chrysene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.08e-05,0.00327299202,0.00528974823529412
