"","Source.Number","Source.Name","Site.Address","City,.State.Zip","Operating.Status","SIC.Codes","NAICS.Codes","X8","Permit.Number","DEQ.Permit.and.Review","addr","in_deq_permits","FacilityID","FacilityName","BusinessType","NAICS1","NAICSDesc1","NAICS2","NAICSDesc2","ChemicalID","ChemName","HazardousIngredient","AvgAmt","MaxAmt","UnitDesc","StorageType1","HazClass1Desc","HazClass2Desc","in_chem_storage_data","addr_id","key"
"1933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",32306,"WATERCARE 2110","TRIPHOSPHORIC ACID","200-499","1,000-4,999","POUNDS","PLASTIC OR NON-METALLIC DRUM","Corrosive Material","Acute Health Hazard",1,1105,"onsite_storage_6560"
"1934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",32318,"WATERCARE 2150","SODIUM HYDROXIDE","1,000-4,999","1,000-4,999","POUNDS","PLASTIC OR NON-METALLIC DRUM","Reactive Material","Corrosive Material",1,1105,"onsite_storage_6560"
"1935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",37355,"SESAME OIL","FOOD GRADE OIL","1,000-4,999","1,000-4,999","GALLONS","PLASTIC OR NON-METALLIC DRUM","Combustible Material","",1,1105,"onsite_storage_6560"
"1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",42310,"ACCU-TAB SI","CALCIUM HYPOCHLORITE","5,000-9,999","5,000-9,999","POUNDS","PLASTIC OR NON-METALLIC DRUM","Reactive Material","Oxidizers",1,1105,"onsite_storage_6560"
"1937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",5459,"CALCIUM CHLORIDE","CALCIUM CHLORIDE","50-199","1,000-4,999","POUNDS","BAG","Acute Health Hazard","",1,1105,"onsite_storage_6560"
"1938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",58036,"WATERCARE 2302","POTASSIUM HYDROXIDE","200-499","500-999","GALLONS","PLASTIC OR NON-METALLIC DRUM","Corrosive Material","",1,1105,"onsite_storage_6560"
"1939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",58037,"AQUALON CMC 7LF CELLULOSE GUM","PROPRIETARY","1,000-4,999","5,000-9,999","POUNDS","BAG","Acute Health Hazard","Combustible Material",1,1105,"onsite_storage_6560"
"1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",58039,"DEXTROSE FOOD GRADE","GLUCOSE","10,000-49,999","50,000-99,999","POUNDS","BAG","Combustible Material","",1,1105,"onsite_storage_6560"
"1941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",6734,"CHEVRON AMMONIA REFRIGERATION OIL ISO 68","DISTILLATES HEAVY PARAFINNIC","500-999","1,000-4,999","GALLONS","PLASTIC OR NON-METALLIC DRUM","Combustible Material","",1,1105,"onsite_storage_6560"
"1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",6774,"CHEVRON FM GREASE EP NLGI 2","WHITE MINERAL OIL","200-499","500-999","POUNDS","PLASTIC OR NON-METALLIC DRUM","Combustible Material","",1,1105,"onsite_storage_6560"
"1943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"930 W WASHINGTON ST, STAYTON, OR 97383",NA,6560,"NORPAC FOODS INC","FOOD PACKAGING",311411,"FROZEN FRUIT, JUICE, & VEGETABLE MFG",311421,"FRUIT & VEGETABLE CANNING",7154,"CITRIC ACID ANHYDROUS","CITRIC ACID","1,000-4,999","5,000-9,999","POUNDS","PLASTIC OR NON-METALLIC DRUM","Acute Health Hazard","Combustible Material",1,1105,"onsite_storage_6560"
"1944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1527 W WASHINGTON UNIT F, STAYTON, OR 97383",NA,28850,"CASCADE FLOORS INC","STORAGE ONLY",238330,"FLOORING CONTRACTORS",0,"",22602,"POLYESTER RESIN","STYRENE","200-499","5,000-9,999","GALLONS","STEEL DRUM","Flammable and Combustible Liquid","Acute Health Hazard",1,260,"onsite_storage_28850"
"1945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8916 NE VANCOUVER WAY BLDG B-C, PORTLAND, OR 97211",NA,77445,"DONALDSON & LANDRY INC","MACHINE SHOP & REPAIR",332710,"MACHINE SHOPS",0,"",7026,"CHROMIC ACID","CHROMIC ACID","500-999","500-999","GALLONS","TANK INSIDE BUILDING","Poisonous Material","Oxidizers",1,1069,"onsite_storage_77445"
"1946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10771 N LOMBARD ST, PORTLAND, OR 97203",NA,43648,"NORTHWEST INDUSTRIAL & FOUNDRY SUPPLY","DISTRIBUTE FOUNDRY SUPPLIES",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",24380,"REFCOHOL","ISOPROPYL ALCOHOL","10,000-49,999","50,000-99,999","GALLONS","STEEL DRUM","Flammable and Combustible Liquid","Acute Health Hazard",1,64,"onsite_storage_43648"
"1947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10771 N LOMBARD ST, PORTLAND, OR 97203",NA,43648,"NORTHWEST INDUSTRIAL & FOUNDRY SUPPLY","DISTRIBUTE FOUNDRY SUPPLIES",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",50696,"NB 170 FURAN","FURFURYL ALCOHOL-UREA FORMALDEHYDE","1,000-4,999","1,000-4,999","GALLONS","TOTEBIN","Poisonous Material","Combustible Material",1,64,"onsite_storage_43648"
"1948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10771 N LOMBARD ST, PORTLAND, OR 97203",NA,43648,"NORTHWEST INDUSTRIAL & FOUNDRY SUPPLY","DISTRIBUTE FOUNDRY SUPPLIES",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",50697,"NB 128 FURAN","FURFURYL ALCOHOL","1,000-4,999","5,000-9,999","GALLONS","TOTEBIN","Poisonous Material","Combustible Material",1,64,"onsite_storage_43648"
"1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10771 N LOMBARD ST, PORTLAND, OR 97203",NA,43648,"NORTHWEST INDUSTRIAL & FOUNDRY SUPPLY","DISTRIBUTE FOUNDRY SUPPLIES",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",52647,"AMINE TEA","TRIETHYLAMINE","200-499","500-999","GALLONS","STEEL DRUM","Flammable and Combustible Liquid","Acute Health Hazard",1,64,"onsite_storage_43648"
"1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10771 N LOMBARD ST, PORTLAND, OR 97203",NA,43648,"NORTHWEST INDUSTRIAL & FOUNDRY SUPPLY","DISTRIBUTE FOUNDRY SUPPLIES",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",52648,"REFCOSTIX 6000","ACETONE","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Flammable and Combustible Liquid","Acute Health Hazard",1,64,"onsite_storage_43648"
"1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10771 N LOMBARD ST, PORTLAND, OR 97203",NA,43648,"NORTHWEST INDUSTRIAL & FOUNDRY SUPPLY","DISTRIBUTE FOUNDRY SUPPLIES",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",59262,"RAPIDUR A 2000","PHENOL FORMALDEHYDE POLYMER","1,000-4,999","5,000-9,999","GALLONS","STEEL DRUM","Flammable and Combustible Liquid","Corrosive Material",1,64,"onsite_storage_43648"
"1952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10771 N LOMBARD ST, PORTLAND, OR 97203",NA,43648,"NORTHWEST INDUSTRIAL & FOUNDRY SUPPLY","DISTRIBUTE FOUNDRY SUPPLIES",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",59264,"CATASOL 720 X","XYLENE SULFONIC ACID","1,000-4,999","1,000-4,999","GALLONS","TOTEBIN","Flammable and Combustible Liquid","Corrosive Material",1,64,"onsite_storage_43648"
"1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10771 N LOMBARD ST, PORTLAND, OR 97203",NA,43648,"NORTHWEST INDUSTRIAL & FOUNDRY SUPPLY","DISTRIBUTE FOUNDRY SUPPLIES",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",59283,"CATASOL H60/H65","TOLUENE SULFONIC ACID","1,000-4,999","1,000-4,999","GALLONS","STEEL DRUM","Flammable and Combustible Liquid","Corrosive Material",1,64,"onsite_storage_43648"
"1954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10771 N LOMBARD ST, PORTLAND, OR 97203",NA,43648,"NORTHWEST INDUSTRIAL & FOUNDRY SUPPLY","DISTRIBUTE FOUNDRY SUPPLIES",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",59285,"RAPIDUR A 733","PHENOL FORMALDEHYDE POLYMER","1,000-4,999","5,000-9,999","GALLONS","TOTEBIN","Flammable and Combustible Liquid","Corrosive Material",1,64,"onsite_storage_43648"
"1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7355 SE JOHNSON CREEK BLVD, PORTLAND, OR 97206",NA,43219,"DENNIS SEVEN DEES LANDSCAPING","LANDSCAPING",561730,"LANDSCAPING SVCS",541320,"LANDSCAPE ARCHITECTURAL SVCS",11805,"FERTILIZER 16-16-16","AMMONIUM  SULFATE","1,000-4,999","1,000-4,999","POUNDS","BAG","Acute Health Hazard","",1,988,"onsite_storage_43219"
"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7355 SE JOHNSON CREEK BLVD, PORTLAND, OR 97206",NA,43219,"DENNIS SEVEN DEES LANDSCAPING","LANDSCAPING",561730,"LANDSCAPING SVCS",541320,"LANDSCAPE ARCHITECTURAL SVCS",12033,"FERTILIZER 5-10-10","UREA","1,000-4,999","5,000-9,999","POUNDS","BAG","Miscellaneous Hazardous Material","",1,988,"onsite_storage_43219"
"1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7355 SE JOHNSON CREEK BLVD, PORTLAND, OR 97206",NA,43219,"DENNIS SEVEN DEES LANDSCAPING","LANDSCAPING",561730,"LANDSCAPING SVCS",541320,"LANDSCAPE ARCHITECTURAL SVCS",30258,"TURFGO WONDER GREEN 25-5-15 FERTILIZER","SULFUR COATED UREA","1,000-4,999","5,000-9,999","POUNDS","BAG","Acute Health Hazard","",1,988,"onsite_storage_43219"
"1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7355 SE JOHNSON CREEK BLVD, PORTLAND, OR 97206",NA,43219,"DENNIS SEVEN DEES LANDSCAPING","LANDSCAPING",561730,"LANDSCAPING SVCS",541320,"LANDSCAPE ARCHITECTURAL SVCS",5571,"CALPRIL","GROUND LIMESTONE (CALCIUM CARBONATE)","1,000-4,999","1,000-4,999","POUNDS","BAG","Miscellaneous Hazardous Material","",1,988,"onsite_storage_43219"
"1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1170 NE 63RD AVE, PORTLAND, OR 97213",NA,4797,"WESTERN ABRASIVES INC","ABRASIVE WHEEL MFG",327910,"ABRASIVE PRODUCT MFG",0,"",14092,"GWZ 100","ZINC SULFIDE","1,000-4,999","1,000-4,999","POUNDS","BAG","Miscellaneous Hazardous Material","",1,109,"onsite_storage_4797"
"1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1170 NE 63RD AVE, PORTLAND, OR 97213",NA,4797,"WESTERN ABRASIVES INC","ABRASIVE WHEEL MFG",327910,"ABRASIVE PRODUCT MFG",0,"",14941,"HYDRATED LIME","CALCIUM HYDROXIDE","200-499","500-999","POUNDS","BAG","Corrosive Material","Acute Health Hazard",1,109,"onsite_storage_4797"
"1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1170 NE 63RD AVE, PORTLAND, OR 97213",NA,4797,"WESTERN ABRASIVES INC","ABRASIVE WHEEL MFG",327910,"ABRASIVE PRODUCT MFG",0,"",18765,"MKC-S","MANGANESE DICHLORIDE","500-999","500-999","POUNDS","BAG","Acute Health Hazard","",1,109,"onsite_storage_4797"
"1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1170 NE 63RD AVE, PORTLAND, OR 97213",NA,4797,"WESTERN ABRASIVES INC","ABRASIVE WHEEL MFG",327910,"ABRASIVE PRODUCT MFG",0,"",22574,"POLYCHLOROPRENE","POLYCHLOROPRENE","1,000-4,999","1,000-4,999","POUNDS","BAG","Combustible Material","",1,109,"onsite_storage_4797"
"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1170 NE 63RD AVE, PORTLAND, OR 97213",NA,4797,"WESTERN ABRASIVES INC","ABRASIVE WHEEL MFG",327910,"ABRASIVE PRODUCT MFG",0,"",24634,"RESIN NOVOLAC","HEXAMETHALENETETRAMINE & PHENOL","1,000-4,999","1,000-4,999","POUNDS","BAG","Combustible Material","",1,109,"onsite_storage_4797"
"1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1170 NE 63RD AVE, PORTLAND, OR 97213",NA,4797,"WESTERN ABRASIVES INC","ABRASIVE WHEEL MFG",327910,"ABRASIVE PRODUCT MFG",0,"",8352,"CRYOLITE","SODIUM FLUOALUMINATE","1,000-4,999","1,000-4,999","POUNDS","BAG","Acute Health Hazard","Pesticide",1,109,"onsite_storage_4797"
"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2335 NW 29TH AVE, PORTLAND, OR 97210",NA,4981,"CAMERON GREAT LAKES INC","AIR FILTER MFG",333411,"AIR PURIFICATION EQP MFG",0,"",1181,"ACTIVATED CARBON","CARBON","1,000-4,999","1,000-4,999","POUNDS","FIBER DRUM","Miscellaneous Hazardous Material","",1,504,"onsite_storage_4981"
"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2335 NW 29TH AVE, PORTLAND, OR 97210",NA,4981,"CAMERON GREAT LAKES INC","AIR FILTER MFG",333411,"AIR PURIFICATION EQP MFG",0,"",33484,"ZK6","NATURAL ZEOLITE","1,000-4,999","1,000-4,999","POUNDS","FIBER DRUM","Miscellaneous Hazardous Material","",1,504,"onsite_storage_4981"
"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2323 NW 29TH AVE, PORTLAND, OR 97210",NA,77571,"CAMERON GREAT LAKE INC","MATERIAL STORAGE",333411,"AIR PURIFICATION EQP MFG",0,"",1181,"ACTIVATED CARBON","CARBON","10,000-49,999","10,000-49,999","POUNDS","FIBER DRUM","Miscellaneous Hazardous Material","",1,500,"onsite_storage_77571"
"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2323 NW 29TH AVE, PORTLAND, OR 97210",NA,77571,"CAMERON GREAT LAKE INC","MATERIAL STORAGE",333411,"AIR PURIFICATION EQP MFG",0,"",22056,"PHOSPHORIC ACID 75%","PHOSPHORIC ACID","200-499","500-999","GALLONS","PLASTIC OR NON-METALLIC DRUM","Reactive Material","Corrosive Material",1,500,"onsite_storage_77571"
"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2323 NW 29TH AVE, PORTLAND, OR 97210",NA,77571,"CAMERON GREAT LAKE INC","MATERIAL STORAGE",333411,"AIR PURIFICATION EQP MFG",0,"",22927,"POTASSIUM PERMANGANATE","POTASSIUM PERMANGANATE","200-499","500-999","POUNDS","BOX","Oxidizers","Corrosive Material",1,500,"onsite_storage_77571"
"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2323 NW 29TH AVE, PORTLAND, OR 97210",NA,77571,"CAMERON GREAT LAKE INC","MATERIAL STORAGE",333411,"AIR PURIFICATION EQP MFG",0,"",33139,"ZEOLITE","ZEOLITE","10,000-49,999","10,000-49,999","POUNDS","BAG","Miscellaneous Hazardous Material","",1,500,"onsite_storage_77571"
"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2323 NW 29TH AVE, PORTLAND, OR 97210",NA,77571,"CAMERON GREAT LAKE INC","MATERIAL STORAGE",333411,"AIR PURIFICATION EQP MFG",0,"",33484,"ZK6","NATURAL ZEOLITE","1,000-4,999","10,000-49,999","POUNDS","FIBER DRUM","Miscellaneous Hazardous Material","",1,500,"onsite_storage_77571"
"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2323 NW 29TH AVE, PORTLAND, OR 97210",NA,77571,"CAMERON GREAT LAKE INC","MATERIAL STORAGE",333411,"AIR PURIFICATION EQP MFG",0,"",6059,"CAUSTIC POTASH SOLUTION 45%","POTASSIUM HYDROXIDE","200-499","500-999","GALLONS","PLASTIC OR NON-METALLIC DRUM","Acute Health Hazard","Corrosive Material",1,500,"onsite_storage_77571"
"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18900 NE SAN RAFAEL, PORTLAND, OR 97230",NA,18973,"PENSKE TRUCK LEASING","TRUCK LEASING RENTAL SERVICE",532120,"TRUCK, UTILITY TRAILER, & RV (RECREATIONA",0,"",30904,"USED OIL","LUBRCATING OILS USED","500-999","500-999","GALLONS","TANK INSIDE BUILDING","Acute Health Hazard","Chronic Health Hazard",1,360,"onsite_storage_18973"
"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12785 NE WHITAKER WAY, PORTLAND, OR 97230",NA,77755,"OREGON SOAP COMPANY","MAKING NATURAL SOAP",325611,"SOAP & OTHER DETERGENT MFG",0,"",6061,"CAUSTIC SODA","SODIUM HYDROXIDE","200-499","500-999","POUNDS","PLASTIC OR NON-METALLIC DRUM","Corrosive Material","Acute Health Hazard",1,162,"onsite_storage_77755"
"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13233 NE JARRETT ST, PORTLAND, OR 97230",NA,93266,"DS SERVICES OF AMERICA INC","MANUFACTURING BOTTLED WATER",312112,"BOTTLED WATER MFG",0,"",26685,"SODIUM BICARBONATE","SODIUM BICARBONATE","1,000-4,999","1,000-4,999","POUNDS","PLASTIC OR NON-METALLIC DRUM","Miscellaneous Hazardous Material","",1,184,"onsite_storage_93266"
"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4905 NE MLK BLVD, PORTLAND, OR 97211",NA,92566,"ROSE QUARTER DIALYSIS CENTER","HEMODIALYSIS OUT-PATIENT FACILITY",621492,"KIDNEY DIALYSIS CENTERS",0,"",50135,"GRANUFLO","NONE LISTED ON MSDS","5,000-9,999","5,000-9,999","POUNDS","BAG","Acute Health Hazard","",1,801,"onsite_storage_92566"
"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2824 NE WASCO ST, PORTLAND, OR 97232",NA,92571,"HOLLYWOOD KIDNEY CENTER","HEMODIALYSIS OUTPATIENT FACILITY",621492,"KIDNEY DIALYSIS CENTERS",0,"",26720,"SODIUM CHLORIDE","SODIUM CHLORIDE","1,000-4,999","1,000-4,999","POUNDS","BAG","Acute Health Hazard","",1,595,"onsite_storage_92571"
"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2824 NE WASCO ST, PORTLAND, OR 97232",NA,92571,"HOLLYWOOD KIDNEY CENTER","HEMODIALYSIS OUTPATIENT FACILITY",621492,"KIDNEY DIALYSIS CENTERS",0,"",44105,"ELECTROLYTE POWDER","NONE LISTED ON MSDS","200-499","500-999","POUNDS","BAG","Acute Health Hazard","",1,595,"onsite_storage_92571"
"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6437 SE DIVISION, PORTLAND, OR 97206",NA,17050,"PORTLAND PARKS & REC","PUBLIC WHSE FOR PARKS DEPT",921190,"OTHER GENERAL GOV SUPPORT",0,"",6230,"CEMENT","PORTLAND CEMENT","5,000-9,999","10,000-49,999","POUNDS","BAG","Acute Health Hazard","Chronic Health Hazard",1,922,"onsite_storage_17050"
"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1705 E BURNSIDE AVE, GRESHAM, OR 97030",NA,17359,"PGE","ELECTRIC UTILITY",221122,"ELECTRIC POWER DISTRIBUTION",0,"",30904,"USED OIL","LUBRCATING OILS USED","200-499","1,000-4,999","GALLONS","UNDERGROUND TANK","Acute Health Hazard","Chronic Health Hazard",1,303,"onsite_storage_17359"
"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28930 SE POWELL VALLEY RD, GRESHAM, OR 97080",NA,77554,"ARDEN OLSON BUILDING INC","SM COMMERCIAL REMODEL BUSINESS  STORE TOOLS WORK AWAY FROM HOME",236210,"IND BLDG CONST",0,"",41790,"SILIKAL R-61, R-62, R-71, R-81 RESINS","METHYL METHACRYLATE","200-499","500-999","GALLONS","STEEL DRUM","Flammable and Combustible Liquid","Acute Health Hazard",1,600,"onsite_storage_77554"
"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8900 NE VANCOUVER WAY, PORTLAND, OR 97211",NA,45815,"GREEN STREET DETAILS INC","HARDWARE MFG",332510,"HARDWARE MFG",0,"",6746,"CHEVRON BRIGHT CUT NM","HIGHLY REFINED BASE OIL","500-999","500-999","GALLONS","STEEL DRUM","Combustible Material","",1,1067,"onsite_storage_45815"
"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8111 NE COLUMBIA BLVD, PORTLAND, OR 97218",NA,17230,"PACIFICORP","ELECTRIC UTILITY",221122,"ELECTRIC POWER DISTRIBUTION",0,"",28092,"SULFUR HEXAFLUORIDE","SULFUR HEXAFLUORIDE","1,000-4,999","1,000-4,999","CUBIC FEET","CYLINDER","Non-flammable Gas","",1,1030,"onsite_storage_17230"
"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"214 NE MIDDLEFIELD RD, PORTLAND, OR 97211",NA,45141,"INDEPENDENT DISPATCH INC","TRUCKING SERVICES FREIGHT FORWARDER",488510,"FREIGHT TRANS ARRANGEMENT",0,"",33467,"ZIRCONIUM INGOTS","ZIRCONIUM","5,000-9,999","10,000-49,999","POUNDS","OTHER","Combustible Material","",1,438,"onsite_storage_45141"
"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1318 NW NORTHRUP ST, PORTLAND, OR 97209",NA,45416,"BRIDGEPORT BREWING CO","BREWERY",312120,"BREWERIES",0,"",14244,"HARBORLITE","PERLITE","1,000-4,999","1,000-4,999","POUNDS","BAG","Miscellaneous Hazardous Material","",1,178,"onsite_storage_45416"
"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1318 NW NORTHRUP ST, PORTLAND, OR 97209",NA,45416,"BRIDGEPORT BREWING CO","BREWERY",312120,"BREWERIES",0,"",47750,"CELLULOSE PB40 M","CELLULOSE","500-999","1,000-4,999","POUNDS","BAG","Miscellaneous Hazardous Material","",1,178,"onsite_storage_45416"
"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1318 NW NORTHRUP ST, PORTLAND, OR 97209",NA,45416,"BRIDGEPORT BREWING CO","BREWERY",312120,"BREWERIES",0,"",47754,"CHEMSTATION 5869","SODIUM HYDROXIDE","200-499","500-999","GALLONS","TANK INSIDE BUILDING","Reactive Material","Corrosive Material",1,178,"onsite_storage_45416"
"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1318 NW NORTHRUP ST, PORTLAND, OR 97209",NA,45416,"BRIDGEPORT BREWING CO","BREWERY",312120,"BREWERIES",0,"",6182,"CELITE","DIATOMACEOUS EARTH","500-999","500-999","POUNDS","BAG","Chronic Health Hazard","",1,178,"onsite_storage_45416"
"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1318 NW NORTHRUP ST, PORTLAND, OR 97209",NA,45416,"BRIDGEPORT BREWING CO","BREWERY",312120,"BREWERIES",0,"",6271,"CERELOSE","CERELOSE","1,000-4,999","5,000-9,999","POUNDS","BAG","Miscellaneous Hazardous Material","",1,178,"onsite_storage_45416"
"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"812 SE STARK, PORTLAND, OR 97214",NA,4894,"OTA FAMILY TOFU","FOOD MFG",311991,"PERISHABLE PREPARED FOOD MFG",0,"",17666,"MAGNESIUM CHLORIDE","MAGNESIUM CHLORIDE","500-999","500-999","POUNDS","BAG","Acute Health Hazard","",1,1031,"onsite_storage_4894"
"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6400 SE 101ST AVE, PORTLAND, OR 97266",NA,80962,"CEMEX","TRUCK REPAIR SHOP & CONCRETE READY MIX MFG",484110,"GENERAL FREIGHT TRUCKING-LOCAL",327320,"READY-MIX CONCRETE MFG",12567,"FLY ASH","SILICON DIOXIDE","50,000-99,999","100,000-249,999","POUNDS","SILO","Acute Health Hazard","Chronic Health Hazard",1,920,"onsite_storage_80962"
"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6400 SE 101ST AVE, PORTLAND, OR 97266",NA,80962,"CEMEX","TRUCK REPAIR SHOP & CONCRETE READY MIX MFG",484110,"GENERAL FREIGHT TRUCKING-LOCAL",327320,"READY-MIX CONCRETE MFG",22836,"PORTLAND CEMENT","PORTLAND CEMENT","10,000-49,999","250,000-499,999","POUNDS","SILO","Acute Health Hazard","Chronic Health Hazard",1,920,"onsite_storage_80962"
"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6400 SE 101ST AVE, PORTLAND, OR 97266",NA,80962,"CEMEX","TRUCK REPAIR SHOP & CONCRETE READY MIX MFG",484110,"GENERAL FREIGHT TRUCKING-LOCAL",327320,"READY-MIX CONCRETE MFG",23155,"PREMALUBE","NAPHTHENIC DISTILLATES","200-499","500-999","POUNDS","STEEL DRUM","Miscellaneous Hazardous Material","",1,920,"onsite_storage_80962"
